EMA_Span,Derivadas,Rolling,Roll_Window,Squared,MW_Window,N_Features,Components_C,RMSE,R2,Jarque_Bera_Stat,Jarque_Bera_p,Lag_Top_Temp,Lag_Top_Pressure,Lag_Reflux_Flow,Lag_Flow_To_Next_Process,Lag_Temp_Sixth_Tray,Lag_Bottom_Temp_1,Lag_Bottom_Temp_2
21,True,True,4.0,False,300,29,18,0.0704734284697155,0.8821158462756942,2286602.7415,0.0,10,0,2,16,9,10,10
9,True,True,12.0,True,200,36,18,0.07148599357473126,0.8820893634787347,2333473.6453,0.0,13,3,5,21,11,13,13
18,True,True,8.0,False,300,29,2,0.07086957249136099,0.8820813001938347,321.0885,0.0,10,0,2,17,9,11,11
15,False,True,12.0,False,400,22,2,0.07129055022284583,0.8819749517258302,23.5739,8e-06,11,1,3,18,10,11,11
18,True,True,12.0,False,200,29,10,0.07125862040156442,0.8818250035541253,1789947.948,0.0,10,0,2,17,9,11,11
9,True,True,12.0,True,400,36,2,0.07156977357361564,0.8818128242232964,1.8859,0.389479,13,3,5,21,11,13,13
9,False,True,12.0,False,300,22,2,0.07163570560951861,0.8815949693950038,16.8395,0.00022,13,3,5,21,11,13,13
21,True,False,,False,200,15,2,0.07048443495163496,0.88158143639589,45363.2522,0.0,10,0,2,16,9,10,10
6,True,True,16.0,True,400,36,2,0.0720440037976318,0.8815199872854773,2.5105,0.285001,14,4,6,22,12,14,14
9,True,True,8.0,False,400,29,2,0.07145179828037544,0.8811834042987495,6.9918,0.030322,13,3,5,21,11,13,13
12,True,False,,False,200,15,4,0.07087513377667952,0.8810262777900675,260244.9087,0.0,12,2,4,19,11,12,12
21,False,True,4.0,False,200,22,6,0.0708133448529829,0.8809759161424116,645992.1069,0.0,10,0,2,16,9,10,10
9,True,True,8.0,True,300,36,12,0.07153952455821143,0.8808914666103879,1941049.8947,0.0,13,3,5,21,11,13,13
21,False,True,16.0,True,400,29,2,0.07178036698924553,0.8808620136353641,22.136,1.6e-05,10,0,2,16,9,10,10
9,True,True,12.0,False,300,29,2,0.07186040258616772,0.88085101139225,101.7167,0.0,13,3,5,21,11,13,13
12,True,True,8.0,True,400,36,2,0.07150490779109998,0.8804840499035724,12.0592,0.002406,12,2,4,19,11,12,12
18,True,True,4.0,False,300,29,8,0.0710450486522229,0.8804551427201757,1484859.3598,0.0,10,0,2,17,9,11,11
15,True,True,12.0,True,300,36,10,0.0717559968140806,0.8804287808572442,1853584.6699,0.0,11,1,3,18,10,11,11
12,False,True,4.0,False,300,22,6,0.07121833039464476,0.8803944477147395,725557.2395,0.0,12,2,4,19,11,12,12
15,False,True,18.0,True,400,29,2,0.07226385538050713,0.8802804101522916,9.4282,0.008968,11,1,3,18,10,11,11
12,True,False,,True,400,22,2,0.07119568422587193,0.8799476675559135,29.1502,0.0,12,2,4,19,11,12,12
12,True,True,18.0,False,300,29,2,0.07252171714824407,0.8796840301845534,18920.2334,0.0,12,2,4,19,11,12,12
6,True,True,12.0,True,300,36,4,0.07229955884986132,0.8796481626353355,63447.129,0.0,14,4,6,22,12,14,14
15,True,True,8.0,False,300,29,2,0.07173471249265521,0.8794501104916044,210.2689,0.0,11,1,3,18,10,11,11
6,True,True,4.0,True,300,36,12,0.0718058034237977,0.8792110560605586,1753002.6888,0.0,14,4,6,22,12,14,14
12,True,True,4.0,False,300,29,18,0.0715829211477226,0.8791667104780164,2098876.9636,0.0,12,2,4,19,11,12,12
15,False,True,4.0,True,200,29,6,0.07155854615816817,0.8789849233971178,815410.5157,0.0,11,1,3,18,10,11,11
18,True,True,4.0,True,300,36,12,0.07152768400854058,0.8788254006621552,1825537.8375,0.0,10,0,2,17,9,11,11
15,True,False,,False,300,15,8,0.07149778641391971,0.8786639584948144,2430109.094,0.0,11,1,3,18,10,11,11
18,True,True,8.0,False,300,29,8,0.07190246215845902,0.8786190365328225,1196611.4151,0.0,10,0,2,17,9,11,11
15,True,False,,True,200,22,4,0.07153055015128006,0.878552728951612,235077.9583,0.0,11,1,3,18,10,11,11
12,True,True,18.0,True,300,36,2,0.07289498584460607,0.8784423121680319,3792.7944,0.0,12,2,4,19,11,12,12
15,True,True,12.0,True,200,36,6,0.07236617942008222,0.8783865685543154,834086.8351,0.0,11,1,3,18,10,11,11
12,False,True,16.0,True,300,29,2,0.07275659303648255,0.8783816799559073,6.3091,0.042658,12,2,4,19,11,12,12
18,False,True,4.0,True,200,29,14,0.07165857219344274,0.8783815212062339,2222260.6916,0.0,10,0,2,17,9,11,11
9,True,True,16.0,False,300,29,2,0.07298576586308937,0.878139359083857,7501.9724,0.0,13,3,5,21,11,13,13
15,True,False,,True,300,22,8,0.07168968062979385,0.8780117724212426,2245477.8924,0.0,11,1,3,18,10,11,11
6,False,False,,True,200,15,2,0.07192728554323811,0.8780013271598114,48.5311,0.0,14,4,6,22,12,14,14
18,True,False,,False,300,15,2,0.07163181739973164,0.8779489607046406,791.9657,0.0,10,0,2,17,9,11,11
12,False,True,8.0,False,200,22,2,0.07227412530946473,0.8778988216625698,78.6837,0.0,12,2,4,19,11,12,12
15,True,True,12.0,True,300,36,2,0.0725126811883326,0.8778936693218253,45.3212,0.0,11,1,3,18,10,11,11
15,True,True,8.0,False,300,29,10,0.07221855405875705,0.877818438750562,2005685.4203,0.0,11,1,3,18,10,11,11
18,False,True,4.0,False,200,22,2,0.07183549202082999,0.877780245427824,2940.328,0.0,10,0,2,17,9,11,11
18,False,True,8.0,False,400,22,2,0.07215078512417646,0.8777791840796983,7.0238,0.02984,10,0,2,17,9,11,11
15,True,False,,False,300,15,6,0.07176967723735704,0.8777393736885659,1936723.0371,0.0,11,1,3,18,10,11,11
21,False,True,8.0,False,300,22,2,0.07210456982573701,0.8776674582141385,42.6467,0.0,10,0,2,16,9,10,10
15,False,True,16.0,True,400,29,2,0.07291393956479338,0.8775940417728977,10.0425,0.006596,11,1,3,18,10,11,11
6,False,True,8.0,True,200,29,4,0.0726915554383768,0.8772905026070228,432228.2113,0.0,14,4,6,22,12,14,14
15,True,True,8.0,False,200,29,6,0.0724068965882306,0.8771803204255024,753109.5346,0.0,11,1,3,18,10,11,11
18,False,True,12.0,True,400,29,2,0.0726625074754277,0.8771227341512732,4.0136,0.134416,10,0,2,17,9,11,11
15,True,True,4.0,True,300,36,6,0.07213541278589876,0.8770259416535346,953673.6607,0.0,11,1,3,18,10,11,11
21,True,False,,True,200,22,2,0.07187062136297047,0.8768778635064687,2796.9096,0.0,10,0,2,16,9,10,10
9,False,True,12.0,False,400,22,2,0.07308161631735252,0.8767669049398438,9.4255,0.00898,13,3,5,21,11,13,13
9,False,True,16.0,True,300,29,2,0.07339898938342916,0.876755576045569,17.0549,0.000198,13,3,5,21,11,13,13
18,False,True,12.0,True,300,29,2,0.07283046637406011,0.876554017666314,9.3618,0.009271,10,0,2,17,9,11,11
6,False,True,18.0,True,300,29,2,0.07370059349551014,0.8765440138874698,14.4296,0.000736,14,4,6,22,12,14,14
12,True,True,4.0,False,300,29,20,0.07239832435873798,0.8763982004046194,2180826.8528,0.0,12,2,4,19,11,12,12
12,False,True,12.0,False,400,22,2,0.07305655402302047,0.876322968497616,15.0355,0.000543,12,2,4,19,11,12,12
21,True,True,4.0,True,400,36,2,0.07222820022547004,0.8761721830291225,12.2928,0.002141,10,0,2,16,9,10,10
18,False,True,4.0,True,200,29,2,0.07235505728415473,0.8760058918366305,694.4466,0.0,10,0,2,17,9,11,11
15,False,True,8.0,False,300,22,2,0.07277943306947958,0.8759132445358403,11.2494,0.003608,11,1,3,18,10,11,11
21,True,True,8.0,True,300,36,2,0.07264274972535427,0.8758344921579133,44.4495,0.0,10,0,2,16,9,10,10
18,True,True,4.0,True,400,36,2,0.07242619155260838,0.8757619678812153,18.1194,0.000116,10,0,2,17,9,11,11
21,False,True,4.0,False,200,22,2,0.07238838263403925,0.8756223414920223,1908.0437,0.0,10,0,2,16,9,10,10
12,False,True,8.0,True,200,29,2,0.07296067347621066,0.8755680707358688,24.125,6e-06,12,2,4,19,11,12,12
6,True,True,16.0,True,300,36,14,0.07384365626234331,0.8755268170314754,1813543.3745,0.0,14,4,6,22,12,14,14
12,False,True,18.0,True,400,29,2,0.07382909486063527,0.875306961795899,8.9532,0.011372,12,2,4,19,11,12,12
21,True,True,4.0,False,300,29,2,0.07248603417455665,0.8752865455607177,602.5272,0.0,10,0,2,16,9,10,10
18,True,False,,True,300,22,8,0.07244873626187678,0.8751492456381704,2177268.152,0.0,10,0,2,17,9,11,11
21,False,True,4.0,True,200,29,2,0.07256142847521249,0.8750269762863092,471.485,0.0,10,0,2,16,9,10,10
9,True,True,4.0,True,200,36,2,0.07296549851229127,0.8750034103778502,10.341,0.005682,13,3,5,21,11,13,13
9,False,True,18.0,True,400,29,2,0.07408538315326238,0.8749814000712888,11.6402,0.002967,13,3,5,21,11,13,13
21,True,True,16.0,True,300,36,8,0.0735628815150965,0.8748714615707364,1500231.0563,0.0,10,0,2,16,9,10,10
6,False,True,12.0,True,200,29,2,0.07373616170001933,0.8748178276341194,20.5516,3.4e-05,14,4,6,22,12,14,14
6,True,True,16.0,True,300,36,12,0.07409550538386858,0.8746763196029969,1801698.0625,0.0,14,4,6,22,12,14,14
12,True,True,18.0,True,300,36,8,0.07402234244554157,0.8746533396707983,1559845.1694,0.0,12,2,4,19,11,12,12
15,True,True,12.0,False,200,29,10,0.07347726706121019,0.8746234708959454,1895468.3006,0.0,11,1,3,18,10,11,11
18,True,True,16.0,False,200,29,20,0.07375177283959883,0.8744964539054042,3038521.1121,0.0,10,0,2,17,9,11,11
6,False,True,12.0,False,200,22,2,0.07394434964449924,0.8741099467334125,59.5586,0.0,14,4,6,22,12,14,14
6,True,True,16.0,True,200,36,2,0.07429562070274348,0.8739984632401151,9862.3335,0.0,14,4,6,22,12,14,14
18,True,False,,False,300,15,12,0.07279399176698668,0.8739564540942639,2526959.6267,0.0,10,0,2,17,9,11,11
9,True,True,4.0,False,400,29,2,0.073281459461428,0.8739185263708411,22.0485,1.6e-05,13,3,5,21,11,13,13
9,True,False,,True,400,22,2,0.07314835191600264,0.8738239708194236,35.9423,0.0,13,3,5,21,11,13,13
18,False,False,,True,400,15,2,0.07286380091352807,0.8734515038749266,16.3763,0.000278,10,0,2,17,9,11,11
6,True,True,4.0,True,300,36,20,0.07351916106825225,0.8733779973899242,1555349.7548,0.0,14,4,6,22,12,14,14
12,True,True,12.0,True,200,36,10,0.07396433016188364,0.8732303348300479,1706257.5512,0.0,12,2,4,19,11,12,12
15,True,True,4.0,True,300,36,8,0.07326264468374168,0.8731525774277396,1754498.6849,0.0,11,1,3,18,10,11,11
21,False,True,12.0,True,400,29,2,0.07376776689586674,0.8730789011858064,12.9479,0.001543,10,0,2,16,9,10,10
9,True,True,8.0,True,300,36,4,0.07386105215987078,0.8730356604531477,100653.6291,0.0,13,3,5,21,11,13,13
12,True,True,8.0,False,300,29,2,0.0737377260821233,0.8729034833756086,117.6809,0.0,12,2,4,19,11,12,12
9,True,False,,True,300,22,12,0.07343338116380979,0.872838742144322,2169968.6992,0.0,13,3,5,21,11,13,13
21,False,True,8.0,False,400,22,2,0.07351467060322361,0.8728359209609505,21.9459,1.7e-05,10,0,2,16,9,10,10
12,True,True,12.0,True,300,36,12,0.07408659559279603,0.8728108797134633,2119577.1544,0.0,12,2,4,19,11,12,12
6,True,True,12.0,True,400,36,2,0.07435483216946374,0.8727083765231273,0.4486,0.799086,14,4,6,22,12,14,14
6,True,True,12.0,True,300,36,14,0.07440824080998217,0.8725254451920392,1866088.7961,0.0,14,4,6,22,12,14,14
12,False,True,16.0,True,400,29,2,0.07452165240616,0.8724092342380246,9.3039,0.009543,12,2,4,19,11,12,12
9,True,True,16.0,True,200,36,4,0.07469962522687258,0.8723490754514842,295812.2957,0.0,13,3,5,21,11,13,13
15,True,True,4.0,True,400,36,2,0.07352626084337834,0.8722380816086035,20.2605,4e-05,11,1,3,18,10,11,11
12,True,True,4.0,True,300,36,10,0.07360889575728681,0.8722301543806071,2110019.4929,0.0,12,2,4,19,11,12,12
12,True,True,12.0,True,300,36,2,0.07435241211018412,0.8718965545076207,22.9448,1e-05,12,2,4,19,11,12,12
15,False,True,8.0,False,400,22,2,0.07395349810257515,0.8718774612297444,2.4416,0.294988,11,1,3,18,10,11,11
9,False,True,16.0,True,400,29,2,0.07483752241365656,0.8718773474923383,11.7384,0.002825,13,3,5,21,11,13,13
9,True,True,8.0,False,200,29,2,0.07425561845542464,0.8716755483546925,2998.3537,0.0,13,3,5,21,11,13,13
12,True,True,4.0,False,200,29,6,0.07383062543871868,0.8714592411317272,1169632.1298,0.0,12,2,4,19,11,12,12
18,True,True,4.0,False,300,29,14,0.07371574958090989,0.8712984320340329,1770400.0431,0.0,10,0,2,17,9,11,11
9,True,True,4.0,True,300,36,10,0.07406017943726516,0.8712246983400364,2079230.0808,0.0,13,3,5,21,11,13,13
6,False,True,18.0,True,400,29,2,0.07529819944464548,0.8711336982607838,12.1456,0.002305,14,4,6,22,12,14,14
15,False,True,12.0,True,400,29,2,0.07458160377877893,0.8708264219235103,3.0303,0.219777,11,1,3,18,10,11,11
6,True,True,8.0,False,400,29,2,0.07462433077662253,0.8706783752241339,8.7106,0.012839,14,4,6,22,12,14,14
15,False,False,,True,400,15,2,0.073755316371864,0.8706053850763357,27.6473,1e-06,11,1,3,18,10,11,11
12,False,True,4.0,False,200,22,16,0.07408892322594594,0.8705582634703244,2240632.7846,0.0,12,2,4,19,11,12,12
15,True,True,18.0,True,200,36,12,0.07516751002037621,0.870466144438403,2218069.2491,0.0,11,1,3,18,10,11,11
18,True,True,16.0,False,300,29,8,0.07494395503116916,0.8704061819014453,1764394.4503,0.0,10,0,2,17,9,11,11
9,True,False,,False,300,15,14,0.07416923616684004,0.8702774797669172,2157077.5908,0.0,13,3,5,21,11,13,13
6,True,True,12.0,False,300,29,2,0.07507407224719298,0.8702338624862209,39.4154,0.0,14,4,6,22,12,14,14
21,False,True,4.0,False,300,22,2,0.07394423398516113,0.8702183597907966,308.5314,0.0,10,0,2,16,9,10,10
9,False,True,8.0,False,200,22,2,0.074680189971812,0.8702039111457898,294.4818,0.0,13,3,5,21,11,13,13
18,True,True,16.0,True,200,36,14,0.07501518922192116,0.870159707104966,2629769.2191,0.0,10,0,2,17,9,11,11
15,False,True,4.0,False,200,22,2,0.07416978396165079,0.869991876132141,5831.8729,0.0,11,1,3,18,10,11,11
9,True,True,16.0,True,200,36,12,0.07544914773518949,0.8697745713648076,2048938.6942,0.0,13,3,5,21,11,13,13
9,True,True,8.0,True,400,36,2,0.07480524929123844,0.8697688345409079,19.6892,5.3e-05,13,3,5,21,11,13,13
6,False,True,12.0,False,400,22,2,0.07521641180485436,0.86974132586682,5.307,0.070404,14,4,6,22,12,14,14
15,False,True,12.0,True,300,29,2,0.0749519729672834,0.8695402950142194,11.7816,0.002765,11,1,3,18,10,11,11
18,False,True,4.0,False,400,22,2,0.07427573131972734,0.8693356419889007,3.8066,0.149077,10,0,2,17,9,11,11
15,False,True,4.0,True,200,29,2,0.07435913981076278,0.86932720591053,1345.4905,0.0,11,1,3,18,10,11,11
15,True,True,12.0,True,300,36,6,0.07501439580059518,0.8693229009878498,810104.9834,0.0,11,1,3,18,10,11,11
6,False,True,16.0,True,300,29,2,0.07567824277637072,0.8692651147879952,14.4137,0.000741,14,4,6,22,12,14,14
18,False,True,4.0,False,200,22,14,0.0743178051715977,0.8691875691310813,2254759.9567,0.0,10,0,2,17,9,11,11
6,True,True,4.0,False,200,29,2,0.07476754107344538,0.8690413201228215,340.0298,0.0,14,4,6,22,12,14,14
9,True,True,16.0,False,300,29,6,0.07569877404300286,0.8689114345271941,730636.4428,0.0,13,3,5,21,11,13,13
9,True,True,16.0,True,300,36,2,0.07569889160843328,0.8689110273476648,1774.3308,0.0,13,3,5,21,11,13,13
9,False,False,,True,400,15,2,0.0745607504572339,0.8686176565176574,54.1009,0.0,13,3,5,21,11,13,13
12,True,True,4.0,True,400,36,2,0.0747579088989274,0.8682101224376564,21.0915,2.6e-05,12,2,4,19,11,12,12
9,True,True,12.0,False,200,29,10,0.07559713219190194,0.8681373772328805,1840186.4439,0.0,13,3,5,21,11,13,13
15,True,False,,False,300,15,2,0.0745456322654086,0.868098712365499,3398.5007,0.0,11,1,3,18,10,11,11
18,False,True,8.0,True,400,29,2,0.07495612726980198,0.8680901167786986,1.5423,0.462484,10,0,2,17,9,11,11
6,False,True,16.0,True,400,29,2,0.0760811618039585,0.8678693160467779,11.8983,0.002608,14,4,6,22,12,14,14
9,True,True,8.0,True,200,36,2,0.0753556429107956,0.8678453840652385,646.4813,0.0,13,3,5,21,11,13,13
6,True,False,,True,300,22,16,0.07505847415986146,0.867438966269329,1812883.9885,0.0,14,4,6,22,12,14,14
6,True,True,16.0,False,300,29,6,0.07626633245218044,0.8672253590390826,617204.6671,0.0,14,4,6,22,12,14,14
18,True,True,4.0,False,300,29,2,0.07499158097382448,0.86680488876776,340.9867,0.0,10,0,2,17,9,11,11
9,False,True,8.0,True,200,29,2,0.07567359762454821,0.8667278080197656,83.827,0.0,13,3,5,21,11,13,13
18,True,False,,True,200,22,2,0.07485956089614994,0.8667018590124147,8127.5979,0.0,10,0,2,17,9,11,11
12,False,True,12.0,True,400,29,2,0.07589399075248537,0.8665294450298984,1.9014,0.38647,12,2,4,19,11,12,12
21,False,False,,True,400,15,2,0.07476940205771059,0.866482895387666,11.9254,0.002573,10,0,2,16,9,10,10
12,False,True,8.0,False,400,22,2,0.07563634886557691,0.8662741771111722,0.5574,0.756763,12,2,4,19,11,12,12
15,True,False,,True,200,22,18,0.07506301777592836,0.8662614313131174,2936232.8805,0.0,11,1,3,18,10,11,11
12,False,False,,True,400,15,2,0.07509348537512353,0.8661528420190977,43.2645,0.0,12,2,4,19,11,12,12
21,True,True,8.0,False,200,29,8,0.075526806887201,0.8657795572339511,1398726.0793,0.0,10,0,2,16,9,10,10
15,True,True,8.0,True,200,36,6,0.07569835783856711,0.8657602888224786,985772.4774,0.0,11,1,3,18,10,11,11
6,False,True,8.0,True,200,29,8,0.07606569167497318,0.8656344633825279,1383409.5817,0.0,14,4,6,22,12,14,14
21,True,False,,True,300,22,2,0.07510913603900986,0.8655320212925853,18.8816,7.9e-05,10,0,2,16,9,10,10
21,False,True,4.0,False,400,22,2,0.07531187364577713,0.8653731963873588,5.9143,0.051966,10,0,2,16,9,10,10
15,False,True,4.0,False,400,22,2,0.07550399800055946,0.8652724662053525,3.9031,0.142051,11,1,3,18,10,11,11
6,True,True,18.0,False,300,29,10,0.07703856721188111,0.8651078811373495,1724281.2007,0.0,14,4,6,22,12,14,14
21,True,True,12.0,True,300,36,8,0.07606188826126783,0.8650618488346906,1514718.0174,0.0,10,0,2,16,9,10,10
6,True,True,16.0,True,300,36,8,0.07690197508977355,0.8650029123819336,1468712.9911,0.0,14,4,6,22,12,14,14
15,True,True,8.0,True,300,36,6,0.07591260804511532,0.8649993321028314,995280.2525,0.0,11,1,3,18,10,11,11
21,True,True,12.0,False,300,29,8,0.07608191966796814,0.864990765747645,1506830.1668,0.0,10,0,2,16,9,10,10
9,False,True,8.0,False,400,22,2,0.07619131512209831,0.8648980187931583,1.6188,0.445115,13,3,5,21,11,13,13
9,False,True,12.0,True,400,29,2,0.07654404323323727,0.86481333130161,2.5582,0.278289,13,3,5,21,11,13,13
6,False,True,12.0,False,300,22,2,0.07665582844876477,0.8647081008158879,15.9414,0.000345,14,4,6,22,12,14,14
18,True,True,12.0,False,300,29,10,0.07627877885458643,0.864587660429971,2115743.189,0.0,10,0,2,17,9,11,11
6,True,True,4.0,False,400,29,2,0.0761518287406194,0.8641471458990126,30.8176,0.0,14,4,6,22,12,14,14
9,True,True,16.0,True,300,36,18,0.07709699909108517,0.8640240609451741,2339329.3166,0.0,13,3,5,21,11,13,13
21,True,True,8.0,True,200,36,8,0.076060854447454,0.8638747097560464,1463747.963,0.0,10,0,2,16,9,10,10
21,False,True,8.0,True,400,29,2,0.07614754633837566,0.8635642298359997,4.408,0.110359,10,0,2,16,9,10,10
18,True,True,8.0,True,300,36,2,0.07628733887196157,0.8633631040488347,24.0881,6e-06,10,0,2,17,9,11,11
15,True,True,18.0,False,200,29,12,0.07720227079954205,0.8633583449994899,2288489.8097,0.0,11,1,3,18,10,11,11
15,True,True,8.0,False,300,29,6,0.07641171101406365,0.8632183174551525,881569.4393,0.0,11,1,3,18,10,11,11
15,False,True,8.0,True,400,29,2,0.07643636387599263,0.8631300429261144,2.452,0.293462,11,1,3,18,10,11,11
18,True,True,12.0,True,300,36,8,0.07672374863323957,0.8630032054685316,1693423.0193,0.0,10,0,2,17,9,11,11
6,True,True,16.0,False,200,29,2,0.07748525342729981,0.8629473217505769,26877.959,0.0,14,4,6,22,12,14,14
12,False,True,12.0,True,300,29,2,0.07696403039986723,0.8627392741654133,8.9811,0.011215,12,2,4,19,11,12,12
21,False,True,8.0,True,300,29,2,0.07639382793391063,0.8626802628768967,11.3623,0.00341,10,0,2,16,9,10,10
9,True,True,8.0,False,300,29,12,0.07681897208507965,0.8626629352575168,2087881.1673,0.0,13,3,5,21,11,13,13
12,True,True,4.0,True,300,36,4,0.0763580859417948,0.8625078726901054,268952.2851,0.0,12,2,4,19,11,12,12
9,True,True,12.0,True,300,36,2,0.07722777024395687,0.8623874444445669,24.9029,4e-06,13,3,5,21,11,13,13
9,True,True,8.0,False,300,29,4,0.07690912899360786,0.8623403807970292,193594.0529,0.0,13,3,5,21,11,13,13
21,True,True,16.0,False,300,29,8,0.07734458707346137,0.8616756121041704,1769126.3692,0.0,10,0,2,16,9,10,10
9,True,True,18.0,True,300,36,2,0.07797646571872262,0.8615041812043374,12000.0041,0.0,13,3,5,21,11,13,13
9,True,False,,True,300,22,8,0.07665518676991809,0.8614358580137839,2133673.9514,0.0,13,3,5,21,11,13,13
18,True,True,16.0,True,200,36,20,0.0775584619236848,0.8612063988468709,3111962.4336,0.0,10,0,2,17,9,11,11
15,True,True,12.0,False,300,29,10,0.0773225066434758,0.8611576030643636,2139378.3577,0.0,11,1,3,18,10,11,11
6,True,True,16.0,False,300,29,2,0.0780122667556062,0.861076663397911,15467.2776,0.0,14,4,6,22,12,14,14
6,False,False,,True,400,15,2,0.0768399089873669,0.8607672348749057,64.3965,0.0,14,4,6,22,12,14,14
9,False,True,4.0,False,400,22,2,0.07701132946676645,0.8607573443513166,16.0115,0.000334,13,3,5,21,11,13,13
15,True,True,16.0,True,200,36,14,0.07779532009556848,0.860655967566169,2642134.4462,0.0,11,1,3,18,10,11,11
6,True,True,18.0,True,200,36,4,0.0783027236071391,0.8606445624401056,244477.8967,0.0,14,4,6,22,12,14,14
12,False,True,4.0,False,400,22,2,0.07689991818858116,0.8605496784071365,5.7236,0.057166,12,2,4,19,11,12,12
6,True,False,,True,400,22,2,0.07701229566762804,0.860447841554906,43.7308,0.0,14,4,6,22,12,14,14
9,True,True,8.0,False,300,29,2,0.07748043876480873,0.8602876103757994,87.9856,0.0,13,3,5,21,11,13,13
18,False,True,4.0,False,300,22,2,0.07686533425262872,0.8600656592840312,125.4189,0.0,10,0,2,17,9,11,11
9,True,True,4.0,True,400,36,2,0.07724469972803154,0.8599121614232106,36.7532,0.0,13,3,5,21,11,13,13
12,True,True,12.0,False,200,29,10,0.07777706500666728,0.8598239598527126,1888583.6033,0.0,12,2,4,19,11,12,12
6,True,True,18.0,False,200,29,4,0.07858715853348153,0.8596303053729991,236712.0893,0.0,14,4,6,22,12,14,14
18,True,False,,False,200,15,2,0.07686163487279077,0.859476558422941,105130.6187,0.0,10,0,2,17,9,11,11
9,True,True,18.0,False,200,29,10,0.07861488822237436,0.8592270632134807,1824245.0755,0.0,13,3,5,21,11,13,13
9,False,True,12.0,True,300,29,2,0.07812374901191546,0.8591758234268039,10.0468,0.006582,13,3,5,21,11,13,13
6,True,False,,True,300,22,20,0.07738690351009182,0.85908690359542,1759289.8536,0.0,14,4,6,22,12,14,14
12,False,True,8.0,False,300,22,2,0.07771123801208109,0.8588366936750514,9.7493,0.007638,12,2,4,19,11,12,12
12,False,True,4.0,False,200,22,4,0.07740505257700256,0.8587116398539997,507368.7946,0.0,12,2,4,19,11,12,12
6,True,True,8.0,True,400,36,2,0.078005216099609,0.85869499585327,24.118,6e-06,14,4,6,22,12,14,14
15,True,True,8.0,True,300,36,2,0.07773681634298808,0.8584331419253366,13.7549,0.001031,11,1,3,18,10,11,11
15,True,True,12.0,False,300,29,6,0.0780893745228972,0.8583899285261748,724797.9218,0.0,11,1,3,18,10,11,11
6,False,True,12.0,True,400,29,2,0.07845496432162276,0.8582828895722467,2.7875,0.248147,14,4,6,22,12,14,14
12,False,True,8.0,True,400,29,2,0.07788052255758598,0.8582210093834489,3.421,0.180777,12,2,4,19,11,12,12
15,True,True,12.0,False,200,29,8,0.07815806681257384,0.8581406808256451,1556571.88,0.0,11,1,3,18,10,11,11
9,False,True,8.0,False,300,22,2,0.07813254791007021,0.8579259529146328,11.0509,0.003984,13,3,5,21,11,13,13
18,True,False,,True,300,22,2,0.07729532025369396,0.8578863009379201,16.7888,0.000226,10,0,2,17,9,11,11
18,False,True,8.0,True,300,29,2,0.07780912993816835,0.8578574264932712,3.4399,0.179073,10,0,2,17,9,11,11
6,True,True,18.0,False,200,29,8,0.07908432005109187,0.8578486617906704,1262744.9547,0.0,14,4,6,22,12,14,14
18,True,True,8.0,True,200,36,8,0.0778167887562302,0.8578294426901294,1816747.0859,0.0,10,0,2,17,9,11,11
18,False,True,4.0,True,400,29,2,0.07749630214394658,0.8577588595152588,7.6002,0.022369,10,0,2,17,9,11,11
9,True,True,18.0,False,300,29,2,0.07916314837046812,0.8572567158605144,58437.1649,0.0,13,3,5,21,11,13,13
6,False,True,4.0,False,300,22,6,0.07816440723342313,0.8568714834569626,1228306.3423,0.0,14,4,6,22,12,14,14
18,True,True,16.0,False,200,29,14,0.0787807179615005,0.8567973887938504,2716972.7021,0.0,10,0,2,17,9,11,11
9,True,True,12.0,False,200,29,16,0.07878715975466788,0.8567739688672154,2304194.438,0.0,13,3,5,21,11,13,13
15,True,True,8.0,True,300,36,8,0.07825592130066196,0.856536140535276,1709004.3279,0.0,11,1,3,18,10,11,11
12,True,True,4.0,False,300,29,4,0.07809961295789201,0.8561646853060673,322798.9114,0.0,12,2,4,19,11,12,12
6,True,True,16.0,True,300,36,10,0.07938557664421654,0.8561424635450108,1858001.3929,0.0,14,4,6,22,12,14,14
15,True,True,4.0,False,300,29,2,0.07802068577369416,0.8561413469734096,158.9388,0.0,11,1,3,18,10,11,11
21,True,True,4.0,True,300,36,2,0.07785150983231813,0.8561404461301452,38.8089,0.0,10,0,2,16,9,10,10
15,True,True,12.0,True,200,36,8,0.07870775837522716,0.856138249351656,1634644.6541,0.0,11,1,3,18,10,11,11
15,True,True,16.0,False,200,29,20,0.07907416891136855,0.8560370616330957,2960099.4606,0.0,11,1,3,18,10,11,11
9,True,True,16.0,False,300,29,8,0.07942426034366475,0.8556909801741315,1857823.8021,0.0,13,3,5,21,11,13,13
15,True,True,18.0,False,200,29,20,0.0793405433751025,0.8556843914345975,2945978.834,0.0,11,1,3,18,10,11,11
15,True,True,16.0,True,300,36,8,0.07924965075354275,0.8553973859022622,1852290.5114,0.0,11,1,3,18,10,11,11
6,False,True,8.0,False,400,22,2,0.07897253654141762,0.8551687001635313,4.4414,0.108531,14,4,6,22,12,14,14
15,False,True,8.0,True,300,29,2,0.07864952169542569,0.8550893634309191,1.4311,0.48893,11,1,3,18,10,11,11
9,False,True,8.0,True,400,29,2,0.07896589250595552,0.8548791295660023,10.3054,0.005784,13,3,5,21,11,13,13
18,False,False,,True,300,15,2,0.07805112812868183,0.8547916090420818,5.2183,0.073599,10,0,2,17,9,11,11
